,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Mean_PCA_Relief_18_SVM,672,336,336,0.8662,[0.8376-0.8947],0.0146,0.8480,0.5122,0.6342,0.8170,0.6339,0.8304,0.8036,0.8087,0.8257
Mean_PCA_Relief_18_LDA,672,336,336,0.8734,[0.8465-0.9003],0.0137,0.8735,0.5244,0.6225,0.8110,0.6220,0.8304,0.7917,0.7994,0.8235
Mean_PCA_Relief_18_AE,672,336,336,0.8129,[0.7804-0.8453],0.0166,0.7810,0.5007,0.5090,0.7545,0.5089,0.7470,0.7619,0.7583,0.7507
Mean_PCA_Relief_18_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_Relief_18_LR,672,336,336,0.8645,[0.8365-0.8924],0.0142,0.8576,0.5574,0.6071,0.8036,0.6071,0.8036,0.8036,0.8036,0.8036
Mean_PCA_Relief_18_LRLasso,672,336,336,0.8580,[0.8294-0.8866],0.0146,0.8499,0.5309,0.6140,0.8065,0.6131,0.8333,0.7798,0.7910,0.8239
Mean_PCA_Relief_18_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5127,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_Relief_18_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_Relief_18_GP,672,336,336,0.9849,[0.9773-0.9924],0.0039,0.9821,0.5131,0.8941,0.9464,0.8929,0.9732,0.9196,0.9237,0.9717
Mean_PCA_Relief_18_NB,672,336,336,0.8966,[0.8727-0.9205],0.0122,0.8885,0.7954,0.6634,0.8244,0.6488,0.7202,0.9286,0.9098,0.7685
Mean_PCA_Relief_19_SVM,672,336,336,0.8674,[0.8390-0.8958],0.0145,0.8510,0.5092,0.6344,0.8170,0.6339,0.8363,0.7976,0.8052,0.8297
Mean_PCA_Relief_19_LDA,672,336,336,0.8906,[0.8654-0.9157],0.0128,0.8801,0.4583,0.6710,0.8333,0.6667,0.8899,0.7768,0.7995,0.8758
Mean_PCA_Relief_19_AE,672,336,336,0.7923,[0.7589-0.8256],0.0170,0.7927,0.4210,0.4699,0.7277,0.4554,0.8512,0.6042,0.6826,0.8024
Mean_PCA_Relief_19_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_Relief_19_LR,672,336,336,0.8649,[0.8370-0.8928],0.0142,0.8580,0.5706,0.6102,0.8051,0.6101,0.7976,0.8125,0.8097,0.8006
Mean_PCA_Relief_19_LRLasso,672,336,336,0.8580,[0.8294-0.8866],0.0146,0.8499,0.5309,0.6140,0.8065,0.6131,0.8333,0.7798,0.7910,0.8239
Mean_PCA_Relief_19_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5127,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_Relief_19_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_Relief_19_GP,672,336,336,0.9857,[0.9785-0.9929],0.0037,0.9832,0.4933,0.8987,0.9479,0.8958,0.9881,0.9077,0.9146,0.9871
Mean_PCA_Relief_19_NB,672,336,336,0.8991,[0.8754-0.9228],0.0121,0.8931,0.6295,0.6712,0.8348,0.6696,0.8006,0.8690,0.8594,0.8134
Mean_PCA_Relief_20_SVM,672,336,336,0.8673,[0.8389-0.8957],0.0145,0.8494,0.5188,0.6369,0.8185,0.6369,0.8185,0.8185,0.8185,0.8185
Mean_PCA_Relief_20_LDA,672,336,336,0.8922,[0.8674-0.9171],0.0127,0.8791,0.5807,0.6729,0.8363,0.6726,0.8214,0.8512,0.8466,0.8266
Mean_PCA_Relief_20_AE,672,336,336,0.7892,[0.7545-0.8238],0.0177,0.7594,0.4875,0.4975,0.7485,0.4970,0.7708,0.7262,0.7379,0.7601
Mean_PCA_Relief_20_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6700,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
